id,name
155538,sicilian mafia
156043,religious hypocrisy
163656,gun violence
165725,rise to power
180173,dead horse
181858,gang violence
207883,1940s
208611,1950s
257630,mafia war
295351,part of trilogy
310,artificial intelligence
244256,near future
1013,homophobia
1415,small town
11336,young boy
156121,ex-con
167186,house trailer
190830,bullied
234280,irresponsible parent
236626,adult child friendship
238077,guardianship
295694,drug addict
220,berlin germany
378,prison
616,witch
2343,magic
6085,election campaign
10541,curse
33499,bhutan
170362,fantasy world
177912,wizard
195269,magical creature
214548,1930s
269233,good versus evil
9715,superhero
9717,based on comic
33637,super power
179430,aftercreditsstinger
179431,duringcreditsstinger
189481,evil mastermind
267848,talking animals
530,prophecy
818,based on novel or book
2280,emperor
2964,future
4565,dystopia
5789,sand
6074,spice
6092,army
6410,hallucinogen
6917,epic
9552,baron
9714,remake
9748,revenge
9882,space
10085,betrayal
10170,premonition
10202,treason
10489,water shortage
11195,empire
13031,creature
18034,desert
18109,knife fight
40850,destiny
158144,giant worm
161176,space opera
178080,sand dune
194063,messiah
240237,mother son relationship
286709,giant creature
9663,sequel
12564,werewolf
68646,supernatural creature
165317,based on movie
207696,banshee
232743,northern california
269769,based on tv series
285268,2020s
131,italy
1299,monster
6054,friendship
9713,friends
10683,coming of age
33696,sea monster
155480,vespa
187224,seaside town
208611,1950s
235070,pasta
271672,water
279550,italian riviera
287662,pesto
6152,supernatural
9715,superhero
9717,based on comic
9951,alien
33637,super power
179430,aftercreditsstinger
180547,marvel cinematic universe (mcu)
188953,sign languages
189119,ancient
244445,god-like
90,paris france
380,sibling relationship
996,expensive restaurant
1261,river
2161,mouse
2227,evacuation
2246,confidence
2982,leaving one's family
3640,work
3910,restaurant critic
6074,spice
6808,cookbook
10637,food
18293,chef
41412,sewer
167982,unlikely friendship
189359,rat
217930,french cuisine
3070,mercenary
9663,sequel
9717,based on comic
11107,rescue mission
18712,based on graphic novel
159551,pink film
2598,museum
210024,anime
818,based on novel or book
836,resistance
4458,post-apocalyptic future
4565,dystopia
9663,sequel
11322,female protagonist
18101,bow and arrow
18249,game
162484,future war
162845,revolt
165299,class prejudice
207569,human subjugation
246466,based on young adult novel
33876,swinger
155477,softcore
3801,space travel
4379,time travel
5455,time machine
9663,sequel
9715,superhero
9717,based on comic
14909,alien invasion
155030,superhero team
180547,marvel cinematic universe (mcu)
186760,alternate timeline
240303,father daughter relationship
241738,sister sister relationship
395,gambling
1585,snake
1817,orgy
2150,cocaine
2857,elephant
5165,champagne
5305,gambling debt
7464,alcoholism
12396,hollywood
33457,alcoholic
162262,movie star
188647,silent film star
207876,1920s
227561,old hollywood
233607,fading star
803,android
9663,sequel
10563,attack
13141,based on manga
14955,fighting
179430,aftercreditsstinger
179431,duringcreditsstinger
210024,anime
514,spain
1930,kidnapping
5331,village
6733,bullying
9826,murder
13006,torture
13088,summer
191655,karma
204959,grieving parents
209568,folk horror
212642,abusive father
249704,fat shaming
267422,rural setting
268132,based on short film
1562,hostage
2343,magic
2673,horse
3205,fairy tale
4344,musical
6946,blonde
7376,princess
33787,tower
162219,selfishness
163545,healing power
175428,adventurer
179411,based on fairy tale
179431,duringcreditsstinger
215258,healing gift
234183,animal sidekick
272909,magic land
83,saving the world
9715,superhero
9717,based on comic
155030,superhero team
197327,planet invasion
219404,action hero
229266,dc extended universe (dceu)
265979,superhero teamup
299728,director's cut
317730,bare chested
317785,different worlds
570,rape
11534,sexual violence
12425,racism
41368,former best friend
160334,hate group
173361,real time
187056,woman director
296359,graphic violence
391,flying car
616,witch
1938,sword
2343,magic
2913,diary
3650,child hero
3884,school of witchcraft
3888,giant spider
3891,giant snake
4252,black magic
170881,child driving car
177912,wizard
179430,aftercreditsstinger
246466,based on young adult novel
272331,elf
83,saving the world
2343,magic
3075,ninja fighter
9820,alternate dimension
14943,shaolin monk
14955,fighting
41645,based on video game
156159,martial arts tournament
161172,gods
188955,hand to hand combat
642,robbery
12670,los angeles california
41616,cops and robbers 
697,loss of loved one
2043,lion
2123,father murder
2887,manipulation
4344,musical
6464,uncle
9826,murder
9900,warthog
11326,shaman
11436,redemption
13084,king
14767,scar
18035,family
18136,hyena
18153,meerkat
244492,mandrill
272794,murder confession
317298,wildebeest
9715,superhero
9717,based on comic
179430,aftercreditsstinger
245157,alternate universe
818,based on novel or book
1566,dream
4484,eye
6054,friendship
10121,stop motion
10668,stuffed animal
33465,parallel world
33466,button
33467,new home
33468,secret door
179430,aftercreditsstinger
179431,duringcreditsstinger
183427,horror for children
188748,talking cat
243230,parallel universe
297374,neil gaiman
3133,vampire
9717,based on comic
179431,duringcreditsstinger
194404,supervillain
769,falsely accused
2380,audio tape
2879,aggression
4010,log cabin
4013,chain saw
4014,giant plant
4748,lodge
9713,friends
10121,stop motion
12377,zombie
34117,cult film
156075,evil
156174,occult
157458,book of the dead
157466,necronomicon
161261,demonic possession
456,mother
10508,teacher
155477,softcore
779,martial arts
931,jealousy
6054,friendship
6733,bullying
8102,elementary school
9713,friends
9823,rivalry
10084,rescue
10364,mission
15214,buddy
33553,walkie talkie
158141,toy car
165503,boy next door
170722,new toy
180523,neighborhood
187065,toy comes to life
242792,resourcefulness
242,new york city
521,washington dc usa
6270,high school
9715,superhero
9717,based on comic
161184,reboot
180547,marvel cinematic universe (mcu)
131,italy
1262,mountain
2873,fractured leg
9826,murder
15000,person on fire
18029,trapped
159212,mountain climbing
168110,ledge
197623,free climbing
250206,fall from height
288632,lost girl
1299,monster
2095,anti hero
3269,secret mission
9715,superhero
9717,based on comic
9951,alien
10085,betrayal
10292,gore
11100,giant monster
14909,alien invasion
15234,convict
157634,parasite
163074,super villain
176217,world domination
179430,aftercreditsstinger
229266,dc extended universe (dceu)
283784,muscular men
317747,character deaths
1291,central and south america
1421,birthday
2280,emperor
3998,palace
4152,kingdom
5967,peru
9360,berater
10600,incan empire
11687,breaking the fourth wall
191600,assassination attempt
213097,15th century
83,saving the world
616,witch
1430,self sacrifice
2343,magic
3737,dying and death
3884,school of witchcraft
10821,sorcerer
10873,school
14643,battle
177912,wizard
188178,teenage hero
246466,based on young adult novel
269233,good versus evil
697,loss of loved one
725,lovesickness
2533,fighter pilot
2796,self-discovery
3203,pilot
3737,dying and death
3777,training camp
3779,air force
3800,airplane
3851,dangerous
3994,battle assignment
4410,u.s. navy
6062,hostility
7879,secret love
13001,cowardliness
207414,pilot school
239275,based on magazine newspaper or article
703,detective
1200,greece
5340,investigation
8201,satire
9663,sequel
9826,murder
12547,billionaire
12570,whodunit
17996,puzzle box
33514,clue
204353,identical twin
207046,murder mystery
232763,arrested development
263237,covid-19
534,mexico
953,guitar
4048,musician
4062,skeleton
6155,afterlife
10229,singer
190287,life after death
208349,child
209789,day of the dead
290947,fairy tales
212,london england
417,corruption
616,witch
1533,isolation
2135,radio
2343,magic
3822,teleportation
3930,bravery
4917,shelter
6054,friendship
7312,road trip
10481,tension
10563,attack
10685,escape
12564,werewolf
167043,road movie
177912,wizard
246466,based on young adult novel
65,holiday
2343,magic
10115,snowman
15076,cat and mouse
478,china
167541,buddy comedy
187305,peplum
258962,medieval france
298172,bizarre comedy
782,assassin
241403,indonesian
247799,action comedy
306255,retired assassin
1299,monster
1852,mutant
13042,football (soccer)
251926,evil scientist
280150,sport
287664,idol
6152,supernatural
13141,based on manga
162365,military
285442,live action anime
288394,suspense
289108,monsters
155477,softcore
159551,pink film
4630,chaos
5397,street riots
9715,superhero
10226,neighbor
10938,old man
11336,young boy
12987,poverty
15016,twins
33637,super power
156052,unemployment
157424,sledgehammer
158449,hatred
159707,crime gone awry
160184,super strength
168468,dead father
170212,criminal gang
188270,epic battle
193545,young heroes
194998,curious
278807,ptsd
292050,single mom
298079,good vs evil
380,sibling relationship
616,witch
3335,halloween
5923,sister
6270,high school
6506,resurrection
9663,sequel
12377,zombie
33795,salem massachusetts
179430,aftercreditsstinger
179431,duringcreditsstinger
616,witch
818,based on novel or book
1477,world cup
2158,maze
2343,magic
3737,dying and death
3884,school of witchcraft
4238,chosen one
4252,black magic
5938,mermaid
6271,boarding school
10629,vision
10873,school
12380,tournament
12554,dragon
177912,wizard
188178,teenage hero
246466,based on young adult novel
456,mother
490,philosophy
779,martial arts
780,kung fu
2200,generations conflict
3292,chinese woman
6183,laundromat
13159,chinese
14988,east asian lead
18035,family
167888,hot dog
179321,asian woman
221309,multiverse
227943,chinese immigrant
240315,mother daughter relationship
280028,asian american
293750,intergenerational trauma
295011,internal revenue service
392,england
514,spain
658,sea
1316,captain
1860,mutiny
1938,sword
2569,prime minister
3180,sailing
3625,silver
3799,ship
4235,duke
5938,mermaid
12988,pirate
13065,soldier
14643,battle
157186,swashbuckler
160279,18th century
179430,aftercreditsstinger
249261,blackbeard
270337,1750s
334,flying
616,witch
992,bus
2052,traitor
2343,magic
2921,school friend
3650,child hero
3884,school of witchcraft
4252,black magic
4379,time travel
6054,friendship
10873,school
12392,best friend
12564,werewolf
33784,muggle
177912,wizard
179430,aftercreditsstinger
195269,magical creature
200679,night bus
206720,teenage life
229184,school class
246466,based on young adult novel
249692,magic spell
155477,softcore
159551,pink film
9738,ufo
9951,alien
10275,house party
12553,alien abduction
14909,alien invasion
160246,childhood friends
268132,based on short film
502,ambush
1295,europe
1701,hero
1956,world war ii
2652,nazi
3930,bravery
11115,heroism
11117,tank
13129,execution
14643,battle
14707,brutality
158449,hatred
207883,1940s
240548,beating the odds
212,london england
9663,sequel
155513,dancehall girl
164865,male stripper
222053,bar dancer
250697,dancefilm
280688,abusive relationship
779,martial arts
5300,allies
7038,giant bird
14941,martial artist
33910,high school student
210024,anime
2095,anti hero
3070,mercenary
9715,superhero
9717,based on comic
179430,aftercreditsstinger
179431,duringcreditsstinger
380,sibling relationship
582,san francisco california
779,martial arts
1701,hero
2276,talent
6054,friendship
6513,cartoon
9715,superhero
9717,based on comic
9748,revenge
12369,tokyo japan
12392,best friend
12446,another dimension
14544,robot
14988,east asian lead
33353,boy genius
179430,aftercreditsstinger
198423,moral dilemma
213104,teen superhero
215235,dead brother
1956,world war ii
212,london england
470,spy
2504,world war i
9717,based on comic
176217,world domination
210184,1910s
6075,sports
167970,credit card fraud
295776,student debt
3801,space travel
4862,alien life-form
9743,stranded
10158,alien planet
15285,spin off
179430,aftercreditsstinger
179431,duringcreditsstinger
242214,origin story
4379,time travel
4776,race against time
4803,comet
5096,natural disaster
6152,supernatural
6155,afterlife
9840,romance
10873,school
33483,u.s. congress
33721,body-swap
157171,nonlinear timeline
165086,star crossed lovers
210024,anime
278832,dreams
818,based on novel or book
2158,maze
4458,post-apocalyptic future
4565,dystopia
10685,escape
11469,memory loss
15261,erased memory
18029,trapped
204967,runner
246466,based on young adult novel
208152,pets
253397,emotional support animal
287699,dog hero
290430,belgian malinois
290431,baddi-flies
254,france
738,sexuality
9835,sexual fantasy
10505,promiscuity
11510,unfaithfulness
13059,prostitution
14794,lust
33494,couple
33513,desire
169815,exhibitionism
190370,erotic movie
697,loss of loved one
1706,experiment
7002,vigilante
9715,superhero
9717,based on comic
10809,teenage girl
14690,violent death
18068,teenage boy
33637,super power
158124,spider bite
158456,masked vigilante
161184,reboot
163561,genetic engineering
